2026-09-19T17:57:46+00:00 watchdog v2 start pid 477222 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2b-cram-smc.log)
2026-09-19T17:57:46+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T19:39:57+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T19:40:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:957W
2026-09-19T19:40:07+00:00 card0:1000MHz/88%/1 card1:1730MHz/8%/0 card2:1730MHz/92%/0 card3:1730MHz/99%/0 DC:956W
2026-09-19T19:40:12+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/43%/1 DC:955W
2026-09-19T19:40:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/87%/2 DC:982W
2026-09-19T19:40:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:983W
2026-09-19T19:40:27+00:00 card0:1000MHz/42%/1 card1:1730MHz/67%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:980W
2026-09-19T19:40:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:983W
2026-09-19T19:40:37+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:979W
2026-09-19T19:40:42+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:977W
2026-09-19T19:40:47+00:00 card0:1730MHz/100%/0 card1:1000MHz/95%/1 card2:1000MHz/5%/0 card3:1000MHz/0%/0 DC:978W
2026-09-19T19:40:52+00:00 card0:1730MHz/100%/0 card1:1000MHz/33%/2 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:586W
2026-09-19T19:40:58+00:00 card0:1000MHz/2%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:607W
2026-09-19T19:41:03+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:610W
2026-09-19T19:41:08+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/8%/0 DC:610W
2026-09-19T19:41:13+00:00 card0:1730MHz/5%/0 card1:1730MHz/7%/0 card2:1000MHz/0%/0 card3:1000MHz/6%/0 DC:605W
2026-09-19T19:41:18+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:334W
2026-09-19T19:41:23+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:336W
2026-09-19T19:41:28+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/7%/0 card3:1000MHz/0%/0 DC:607W
2026-09-19T19:41:33+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/11%/0 card3:1000MHz/0%/0 DC:609W
2026-09-19T19:41:38+00:00 card0:1730MHz/99%/0 card1:1000MHz/29%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:606W
2026-09-19T19:41:43+00:00 card0:1730MHz/99%/0 card1:1000MHz/30%/1 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:603W
2026-09-19T19:41:48+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:606W
2026-09-19T19:41:53+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:604W
2026-09-19T19:41:58+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/3%/0 DC:607W
2026-09-19T19:42:03+00:00 card0:1000MHz/10%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/63%/0 DC:599W
2026-09-19T19:42:08+00:00 card0:1730MHz/35%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:606W
2026-09-19T19:42:13+00:00 card0:1730MHz/45%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:598W
2026-09-19T19:42:18+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:600W
2026-09-19T19:42:23+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:610W
2026-09-19T19:42:28+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/23%/0 DC:604W
2026-09-19T19:42:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/5%/0 card3:1000MHz/0%/0 DC:606W
2026-09-19T19:42:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/6%/0 card3:1000MHz/0%/0 DC:607W
2026-09-19T19:42:43+00:00 card0:1730MHz/100%/0 card1:1000MHz/9%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:600W
2026-09-19T19:42:49+00:00 card0:1730MHz/100%/0 card1:1000MHz/6%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:600W
2026-09-19T19:42:54+00:00 card0:1000MHz/22%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:606W
2026-09-19T19:42:59+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:600W
2026-09-19T19:43:04+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:604W
2026-09-19T19:43:09+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:607W
2026-09-19T19:43:14+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/11%/0 DC:607W
2026-09-19T19:43:19+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/2%/0 DC:601W
2026-09-19T19:43:24+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/11%/0 card3:1000MHz/0%/0 DC:603W
2026-09-19T19:43:29+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/8%/0 DC:606W
2026-09-19T19:43:34+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/6%/0 DC:604W
2026-09-19T19:43:39+00:00 card0:1000MHz/0%/0 card1:1000MHz/12%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:598W
2026-09-19T19:43:44+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/7%/0 card3:1000MHz/0%/0 DC:605W
2026-09-19T19:43:49+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/0%/0 DC:604W
2026-09-19T19:43:54+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:598W
2026-09-19T19:43:59+00:00 card0:1000MHz/5%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:599W
2026-09-19T19:44:04+00:00 card0:1730MHz/100%/0 card1:1000MHz/87%/1 card2:1000MHz/3%/0 card3:1000MHz/0%/0 DC:606W
2026-09-19T19:44:09+00:00 card0:1730MHz/100%/0 card1:1000MHz/66%/2 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:601W
2026-09-19T19:44:14+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:605W
2026-09-19T19:44:19+00:00 card0:1730MHz/93%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:600W
2026-09-19T19:44:24+00:00 card0:1730MHz/70%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:600W
2026-09-19T19:44:29+00:00 card0:1000MHz/11%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/41%/0 DC:598W
2026-09-19T19:44:34+00:00 card0:1730MHz/0%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:605W
2026-09-19T19:44:40+00:00 card0:1730MHz/0%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:607W
2026-09-19T19:44:45+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/68%/0 card3:1730MHz/98%/0 DC:605W
2026-09-19T19:44:50+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/94%/0 DC:599W
2026-09-19T19:44:55+00:00 card0:1730MHz/0%/0 card1:1000MHz/3%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:599W
2026-09-19T19:45:00+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/15%/0 card3:1000MHz/1%/0 DC:607W
2026-09-19T19:45:05+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1000MHz/8%/0 DC:603W
2026-09-19T19:45:10+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1000MHz/31%/1 DC:606W
2026-09-19T19:45:15+00:00 card0:1730MHz/84%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:604W
2026-09-19T19:45:20+00:00 card0:1000MHz/0%/0 card1:1000MHz/7%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:602W
2026-09-19T19:45:25+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/7%/0 card3:1000MHz/0%/0 DC:600W
2026-09-19T19:45:30+00:00 card0:1730MHz/100%/0 card1:1000MHz/28%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:599W
2026-09-19T19:45:35+00:00 card0:1000MHz/0%/0 card1:1000MHz/7%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:601W
2026-09-19T19:45:40+00:00 card0:1730MHz/42%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:603W
2026-09-19T19:45:45+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/6%/0 DC:578W
2026-09-19T19:45:50+00:00 card0:1000MHz/2%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/94%/0 DC:585W
2026-09-19T19:45:55+00:00 card0:1000MHz/31%/1 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:571W
2026-09-19T19:46:00+00:00 card0:1730MHz/58%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:557W
2026-09-19T19:46:05+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:567W
2026-09-19T19:46:10+00:00 card0:1000MHz/5%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/53%/0 DC:561W
2026-09-19T19:46:15+00:00 card0:1000MHz/76%/1 card1:1000MHz/4%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:567W
2026-09-19T19:46:20+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/4%/0 card3:1000MHz/0%/0 DC:571W
2026-09-19T19:46:25+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:571W
2026-09-19T19:46:31+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/1%/0 DC:566W
2026-09-19T19:46:36+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:570W
2026-09-19T19:46:41+00:00 card0:1730MHz/0%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:570W
2026-09-19T19:46:46+00:00 card0:1730MHz/99%/0 card1:1000MHz/82%/1 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:569W
2026-09-19T19:46:51+00:00 card0:1000MHz/0%/0 card1:1000MHz/3%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:570W
2026-09-19T19:46:56+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1000MHz/10%/0 DC:569W
2026-09-19T19:47:01+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/89%/0 card3:1730MHz/99%/0 DC:569W
2026-09-19T19:47:06+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/1%/0 DC:567W
2026-09-19T19:47:11+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:568W
2026-09-19T19:47:16+00:00 card0:1730MHz/0%/0 card1:1000MHz/3%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:565W
2026-09-19T19:47:21+00:00 card0:1730MHz/12%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:567W
2026-09-19T19:47:26+00:00 card0:1730MHz/99%/0 card1:1000MHz/61%/1 card2:1000MHz/2%/0 card3:1000MHz/0%/0 DC:566W
2026-09-19T19:47:31+00:00 card0:1730MHz/0%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:569W
2026-09-19T19:47:36+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1000MHz/91%/1 card3:1000MHz/4%/0 DC:566W
2026-09-19T19:47:41+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:569W
2026-09-19T19:47:46+00:00 card0:1730MHz/94%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:568W
2026-09-19T19:47:51+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:569W
2026-09-19T19:47:56+00:00 card0:1000MHz/0%/0 card1:1730MHz/35%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:568W
2026-09-19T19:48:01+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/14%/0 DC:570W
2026-09-19T19:48:06+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/90%/0 DC:571W
2026-09-19T19:48:11+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:564W
2026-09-19T19:48:16+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/13%/0 DC:572W
2026-09-19T19:48:22+00:00 card0:1000MHz/0%/0 card1:1730MHz/84%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:568W
2026-09-19T19:48:27+00:00 card0:1000MHz/24%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:568W
2026-09-19T19:48:32+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/7%/0 DC:573W
2026-09-19T19:48:37+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1000MHz/1%/0 card3:1000MHz/0%/0 DC:565W
2026-09-19T19:48:42+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/95%/0 DC:566W
2026-09-19T19:48:47+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:571W
2026-09-19T19:48:52+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:563W
2026-09-19T19:48:57+00:00 card0:1000MHz/0%/0 card1:1730MHz/27%/0 card2:1730MHz/97%/0 card3:1730MHz/99%/0 DC:570W
2026-09-19T19:49:02+00:00 card0:1730MHz/96%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:571W
2026-09-19T19:49:07+00:00 card0:1000MHz/23%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:568W
2026-09-19T19:49:12+00:00 card0:1000MHz/15%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:569W
2026-09-19T19:49:17+00:00 card0:1000MHz/18%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:573W
2026-09-19T19:49:22+00:00 card0:1730MHz/0%/0 card1:1000MHz/2%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:568W
2026-09-19T19:49:27+00:00 card0:1730MHz/94%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:569W
2026-09-19T19:49:32+00:00 card0:1730MHz/94%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:569W
2026-09-19T19:49:37+00:00 card0:1000MHz/21%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:571W
2026-09-19T19:49:42+00:00 card0:1730MHz/99%/0 card1:1730MHz/53%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:569W
2026-09-19T19:49:47+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:595W
2026-09-19T19:49:52+00:00 card0:1730MHz/54%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:951W
2026-09-19T19:49:57+00:00 card0:1730MHz/99%/0 card1:1730MHz/78%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:898W
2026-09-19T19:50:02+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:952W
2026-09-19T19:50:08+00:00 card0:1730MHz/64%/0 card1:1730MHz/95%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:951W
2026-09-19T19:50:13+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:953W
2026-09-19T19:50:18+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:328W
2026-09-19T19:50:23+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:296W
2026-09-19T19:50:28+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0 DC:294W
2026-09-19T19:50:33+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:294W
2026-09-19T19:50:38+00:00 queue done, watchdog exit
