2026-09-19T15:17:45+00:00 watchdog v2 start pid 259565 guarding ^/bin/bash /root/night-20260919/serve[.]sh (sclk guard 1; DC envelope guard: >= 1228 W once or >= 1200 W twice, from /root/night-20260919/step2-chat-smc.log)
2026-09-19T15:17:45+00:00 card0:1730MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/0%/0 card3:1730MHz/0%/0
2026-09-19T17:36:45+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/18%/0 DC:951W
2026-09-19T17:36:50+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:949W
2026-09-19T17:36:55+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T17:37:00+00:00 card0:1730MHz/100%/0 card1:1730MHz/5%/0 card2:1730MHz/90%/0 card3:1730MHz/99%/0 DC:958W
2026-09-19T17:37:05+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T17:37:10+00:00 card0:1730MHz/89%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:957W
2026-09-19T17:37:15+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:956W
2026-09-19T17:37:20+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T17:37:25+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:955W
2026-09-19T17:37:30+00:00 card0:1000MHz/3%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:956W
2026-09-19T17:37:35+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1092W
2026-09-19T17:37:40+00:00 card0:1540MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:1091W
2026-09-19T17:37:45+00:00 card0:1608MHz/100%/0 card1:1445MHz/100%/0 card2:1540MHz/100%/0 card3:1730MHz/100%/0 DC:964W
2026-09-19T17:37:50+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1674MHz/100%/0 card3:1730MHz/100%/0 DC:1093W
2026-09-19T17:37:55+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/100%/0 card3:1608MHz/100%/0 DC:967W
2026-09-19T17:38:00+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:976W
2026-09-19T17:38:05+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:1091W
2026-09-19T17:38:11+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1092W
2026-09-19T17:38:16+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:1092W
2026-09-19T17:38:21+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1608MHz/100%/0 DC:1094W
2026-09-19T17:38:26+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:823W
2026-09-19T17:38:31+00:00 card0:1000MHz/37%/1 card1:1730MHz/25%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:956W
2026-09-19T17:38:36+00:00 card0:1730MHz/12%/0 card1:1730MHz/71%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:950W
2026-09-19T17:38:41+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T17:38:46+00:00 card0:1730MHz/95%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:955W
2026-09-19T17:38:51+00:00 card0:1730MHz/100%/0 card1:1000MHz/28%/0 card2:1730MHz/36%/0 card3:1730MHz/97%/0 DC:956W
2026-09-19T17:38:56+00:00 card0:1730MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:954W
2026-09-19T17:39:01+00:00 card0:1540MHz/100%/0 card1:1540MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:443W
2026-09-19T17:39:06+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1674MHz/100%/0 card3:1608MHz/100%/0 DC:1019W
2026-09-19T17:39:11+00:00 card0:1540MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:1090W
2026-09-19T17:39:16+00:00 card0:1730MHz/100%/0 card1:1608MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:995W
2026-09-19T17:39:21+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1730MHz/100%/0 DC:1092W
2026-09-19T17:39:26+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:993W
2026-09-19T17:39:31+00:00 card0:1608MHz/100%/0 card1:1608MHz/100%/0 card2:1730MHz/100%/0 card3:1608MHz/100%/0 DC:987W
2026-09-19T17:39:36+00:00 card0:1608MHz/100%/0 card1:1540MHz/100%/0 card2:1540MHz/100%/0 card3:1540MHz/100%/0 DC:1092W
2026-09-19T17:39:41+00:00 card0:1608MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1540MHz/100%/0 DC:1057W
2026-09-19T17:39:46+00:00 card0:1730MHz/0%/0 card1:1730MHz/88%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:809W
2026-09-19T17:39:51+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:948W
2026-09-19T17:39:56+00:00 card0:1000MHz/81%/1 card1:1730MHz/3%/0 card2:1730MHz/84%/0 card3:1730MHz/99%/0 DC:948W
2026-09-19T17:40:02+00:00 card0:1730MHz/4%/0 card1:1730MHz/93%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T17:40:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T17:40:12+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:960W
2026-09-19T17:40:17+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:959W
2026-09-19T17:40:22+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:957W
2026-09-19T17:40:27+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:914W
2026-09-19T17:40:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:958W
2026-09-19T17:40:37+00:00 card0:1730MHz/9%/0 card1:1730MHz/10%/0 card2:1730MHz/9%/0 card3:1730MHz/9%/0 DC:756W
2026-09-19T17:40:42+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:832W
2026-09-19T17:40:47+00:00 card0:1730MHz/100%/0 card1:1000MHz/100%/1 card2:1730MHz/3%/0 card3:1730MHz/91%/0 DC:920W
2026-09-19T17:40:52+00:00 card0:1000MHz/3%/0 card1:1730MHz/0%/0 card2:1730MHz/5%/0 card3:1000MHz/0%/0 DC:955W
2026-09-19T17:40:57+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/18%/0 card3:1730MHz/69%/0 DC:342W
2026-09-19T17:41:02+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T17:41:07+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:955W
2026-09-19T17:41:12+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:41:17+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T17:41:22+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:954W
2026-09-19T17:41:27+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/24%/0 card3:1730MHz/14%/0 DC:948W
2026-09-19T17:41:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T17:41:37+00:00 card0:1730MHz/43%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:956W
2026-09-19T17:41:42+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T17:41:48+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T17:41:53+00:00 card0:1000MHz/37%/1 card1:1730MHz/12%/0 card2:1730MHz/95%/0 card3:1730MHz/99%/0 DC:947W
2026-09-19T17:41:58+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T17:42:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:944W
2026-09-19T17:42:08+00:00 card0:1674MHz/100%/0 card1:1608MHz/100%/0 card2:1608MHz/100%/0 card3:1608MHz/100%/0 DC:509W
2026-09-19T17:42:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:886W
2026-09-19T17:42:18+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/39%/1 card3:1730MHz/20%/0 DC:949W
2026-09-19T17:42:23+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/34%/1 DC:951W
2026-09-19T17:42:28+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/77%/1 card3:1730MHz/4%/0 DC:910W
2026-09-19T17:42:33+00:00 card0:1730MHz/100%/0 card1:1000MHz/38%/1 card2:1730MHz/7%/0 card3:1730MHz/96%/0 DC:953W
2026-09-19T17:42:38+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:42:43+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:957W
2026-09-19T17:42:48+00:00 card0:1730MHz/94%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:955W
2026-09-19T17:42:53+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:956W
2026-09-19T17:42:58+00:00 card0:1730MHz/98%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:956W
2026-09-19T17:43:03+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T17:43:08+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:952W
2026-09-19T17:43:13+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:951W
2026-09-19T17:43:18+00:00 card0:1730MHz/100%/0 card1:1730MHz/3%/0 card2:1730MHz/85%/0 card3:1730MHz/99%/0 DC:948W
2026-09-19T17:43:23+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T17:43:28+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:947W
2026-09-19T17:43:33+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:949W
2026-09-19T17:43:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:958W
2026-09-19T17:43:44+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:917W
2026-09-19T17:43:49+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:950W
2026-09-19T17:43:54+00:00 card0:1730MHz/8%/0 card1:1730MHz/96%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:956W
2026-09-19T17:43:59+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:946W
2026-09-19T17:44:04+00:00 card0:1730MHz/99%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:953W
2026-09-19T17:44:09+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/45%/1 card3:1730MHz/1%/0 DC:955W
2026-09-19T17:44:14+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1000MHz/8%/0 DC:943W
2026-09-19T17:44:19+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:952W
2026-09-19T17:44:24+00:00 card0:1730MHz/56%/0 card1:1730MHz/98%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:335W
2026-09-19T17:44:29+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:955W
2026-09-19T17:44:34+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/1%/0 DC:951W
2026-09-19T17:44:39+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/18%/0 card3:1000MHz/1%/0 DC:661W
2026-09-19T17:44:44+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:651W
2026-09-19T17:44:49+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/2%/0 DC:636W
2026-09-19T17:44:54+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:640W
2026-09-19T17:44:59+00:00 card0:1730MHz/0%/0 card1:1000MHz/3%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:643W
2026-09-19T17:45:04+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:644W
2026-09-19T17:45:09+00:00 card0:1000MHz/12%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:646W
2026-09-19T17:45:14+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/88%/1 card3:1000MHz/3%/0 DC:651W
2026-09-19T17:45:19+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/4%/0 DC:643W
2026-09-19T17:45:24+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:645W
2026-09-19T17:45:30+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/94%/0 card3:1730MHz/99%/0 DC:655W
2026-09-19T17:45:35+00:00 card0:1000MHz/5%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:645W
2026-09-19T17:45:40+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:646W
2026-09-19T17:45:45+00:00 card0:1000MHz/0%/0 card1:1000MHz/7%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:647W
2026-09-19T17:45:50+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/69%/1 card3:1000MHz/5%/0 DC:650W
2026-09-19T17:45:55+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:646W
2026-09-19T17:46:00+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:632W
2026-09-19T17:46:05+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1730MHz/96%/0 card3:1730MHz/99%/0 DC:622W
2026-09-19T17:46:10+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:632W
2026-09-19T17:46:15+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:632W
2026-09-19T17:46:20+00:00 card0:1730MHz/0%/0 card1:1730MHz/96%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:619W
2026-09-19T17:46:25+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:609W
2026-09-19T17:46:30+00:00 card0:1730MHz/86%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:622W
2026-09-19T17:46:35+00:00 card0:1730MHz/0%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:622W
2026-09-19T17:46:40+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/14%/0 DC:622W
2026-09-19T17:46:45+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:613W
2026-09-19T17:46:50+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:619W
2026-09-19T17:46:55+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:333W
2026-09-19T17:47:00+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:614W
2026-09-19T17:47:05+00:00 card0:1000MHz/2%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:614W
2026-09-19T17:47:10+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/70%/0 card3:1730MHz/98%/0 DC:625W
2026-09-19T17:47:15+00:00 card0:1730MHz/92%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:624W
2026-09-19T17:47:21+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:612W
2026-09-19T17:47:26+00:00 card0:1000MHz/1%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:625W
2026-09-19T17:47:31+00:00 card0:1000MHz/3%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/80%/0 DC:615W
2026-09-19T17:47:36+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/28%/0 card3:1000MHz/1%/0 DC:626W
2026-09-19T17:47:41+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/0%/0 card3:1000MHz/2%/0 DC:630W
2026-09-19T17:47:46+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:617W
2026-09-19T17:47:51+00:00 card0:1730MHz/100%/0 card1:1000MHz/4%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:616W
2026-09-19T17:47:56+00:00 card0:1000MHz/6%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/24%/0 DC:630W
2026-09-19T17:48:01+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:621W
2026-09-19T17:48:06+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/10%/0 DC:611W
2026-09-19T17:48:11+00:00 card0:1000MHz/0%/0 card1:1730MHz/73%/0 card2:1730MHz/98%/0 card3:1730MHz/99%/0 DC:618W
2026-09-19T17:48:16+00:00 card0:1730MHz/100%/0 card1:1000MHz/100%/1 card2:1000MHz/5%/0 card3:1000MHz/0%/0 DC:627W
2026-09-19T17:48:21+00:00 card0:1000MHz/4%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/18%/0 DC:620W
2026-09-19T17:48:26+00:00 card0:1730MHz/100%/0 card1:1730MHz/100%/0 card2:1000MHz/12%/0 card3:1000MHz/0%/0 DC:610W
2026-09-19T17:48:31+00:00 card0:1730MHz/0%/0 card1:1000MHz/1%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:627W
2026-09-19T17:48:36+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:617W
2026-09-19T17:48:41+00:00 card0:1730MHz/100%/0 card1:1000MHz/100%/1 card2:1000MHz/3%/0 card3:1000MHz/0%/0 DC:617W
2026-09-19T17:48:46+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/0%/0 DC:623W
2026-09-19T17:48:51+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:611W
2026-09-19T17:48:56+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:630W
2026-09-19T17:49:01+00:00 card0:1000MHz/3%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:614W
2026-09-19T17:49:06+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1730MHz/38%/0 card3:1730MHz/96%/0 DC:617W
2026-09-19T17:49:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:625W
2026-09-19T17:49:17+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:600W
2026-09-19T17:49:22+00:00 card0:1730MHz/90%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:607W
2026-09-19T17:49:27+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:602W
2026-09-19T17:49:32+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:601W
2026-09-19T17:49:37+00:00 card0:1730MHz/97%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:591W
2026-09-19T17:49:42+00:00 card0:1730MHz/41%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:597W
2026-09-19T17:49:47+00:00 card0:1730MHz/71%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:604W
2026-09-19T17:49:52+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:601W
2026-09-19T17:49:57+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:593W
2026-09-19T17:50:02+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:601W
2026-09-19T17:50:07+00:00 card0:1730MHz/99%/0 card1:1000MHz/3%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:603W
2026-09-19T17:50:12+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/100%/0 card3:1730MHz/100%/0 DC:595W
2026-09-19T17:50:17+00:00 card0:1730MHz/0%/0 card1:1730MHz/94%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:598W
2026-09-19T17:50:22+00:00 card0:1000MHz/0%/0 card1:1730MHz/0%/0 card2:1000MHz/3%/0 card3:1000MHz/0%/0 DC:601W
2026-09-19T17:50:27+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:600W
2026-09-19T17:50:32+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:603W
2026-09-19T17:50:37+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/6%/0 card3:1000MHz/0%/0 DC:594W
2026-09-19T17:50:42+00:00 card0:1730MHz/0%/0 card1:1730MHz/91%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:590W
2026-09-19T17:50:47+00:00 card0:1730MHz/85%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:599W
2026-09-19T17:50:52+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:593W
2026-09-19T17:50:57+00:00 card0:1000MHz/8%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/0%/0 DC:598W
2026-09-19T17:51:03+00:00 card0:1000MHz/0%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1000MHz/7%/0 DC:599W
2026-09-19T17:51:08+00:00 card0:1000MHz/2%/0 card1:1000MHz/0%/0 card2:1000MHz/0%/0 card3:1730MHz/82%/0 DC:593W
2026-09-19T17:51:13+00:00 card0:1730MHz/22%/0 card1:1730MHz/97%/0 card2:1730MHz/99%/0 card3:1730MHz/99%/0 DC:603W
2026-09-19T17:51:18+00:00 card0:1730MHz/99%/0 card1:1730MHz/99%/0 card2:1730MHz/99%/0 card3:1730MHz/100%/0 DC:594W
